"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,7,18,800,805,-5,1040,1055,-15,"DL",1109,"N313US","LGA","TPA",133,1010,8,5,2013-07-18 08:00:00
2013,12,16,813,820,-7,1011,1021,-10,"US",409,"N673AW","EWR","CLT",87,529,8,20,2013-12-16 08:00:00
2013,3,10,1936,1929,7,2240,2247,-7,"DL",1433,"N348NB","LGA","RSW",152,1080,19,29,2013-03-10 19:00:00
2013,1,30,852,900,-8,1008,1020,-12,"US",2120,"N953UW","LGA","BOS",43,184,9,0,2013-01-30 09:00:00
2013,9,5,736,746,-10,921,943,-22,"B6",1273,"N346JB","JFK","CHS",85,636,7,46,2013-09-05 07:00:00
2013,3,29,905,910,-5,1039,1053,-14,"B6",885,"N184JB","JFK","RDU",73,427,9,10,2013-03-29 09:00:00
2013,8,4,1944,1900,44,2225,2132,53,"DL",947,"N936DL","LGA","ATL",102,762,19,0,2013-08-04 19:00:00
2013,5,28,745,600,105,1001,810,111,"MQ",4650,"N501MQ","LGA","ATL",109,762,6,0,2013-05-28 06:00:00
2013,11,21,653,700,-7,1023,1023,0,"DL",472,"N199DN","JFK","LAX",350,2475,7,0,2013-11-21 07:00:00
2013,9,8,2008,2015,-7,2115,2125,-10,"B6",418,"N368JB","JFK","BOS",38,187,20,15,2013-09-08 20:00:00
2013,9,19,1028,1030,-2,1306,1331,-25,"UA",1257,"N78524","LGA","IAH",184,1416,10,30,2013-09-19 10:00:00
2013,7,3,953,959,-6,1157,1207,-10,"EV",4495,"N12924","EWR","SAV",106,708,9,59,2013-07-03 09:00:00
2013,4,4,1409,1415,-6,1600,1610,-10,"MQ",4588,"N501MQ","LGA","MSP",153,1020,14,15,2013-04-04 14:00:00
2013,2,4,1122,1130,-8,1325,1334,-9,"US",1625,"N112US","LGA","CLT",93,544,11,30,2013-02-04 11:00:00
2013,12,3,1931,1929,2,2237,2254,-17,"UA",1078,"N37281","EWR","SAT",227,1569,19,29,2013-12-03 19:00:00
2013,12,1,2037,2040,-3,2342,2359,-17,"B6",523,"N709JB","JFK","LAX",338,2475,20,40,2013-12-01 20:00:00
2013,10,3,819,825,-6,1007,1023,-16,"US",409,"N661AW","EWR","CLT",79,529,8,25,2013-10-03 08:00:00
2013,8,18,1246,1250,-4,1438,1450,-12,"DL",1131,"N361NB","LGA","DTW",84,502,12,50,2013-08-18 12:00:00
2013,1,29,1556,1605,-9,1723,1754,-31,"9E",3459,"N600LR","JFK","BNA",119,765,16,5,2013-01-29 16:00:00
2013,3,5,946,920,26,1245,1245,0,"AA",721,"N487AA","LGA","DFW",210,1389,9,20,2013-03-05 09:00:00
2013,6,29,831,812,19,937,925,12,"EV",4640,"N14974","EWR","BOS",43,200,8,12,2013-06-29 08:00:00
2013,7,7,806,810,-4,1044,1054,-10,"UA",439,"N851UA","EWR","BZN",246,1882,8,10,2013-07-07 08:00:00
2013,11,5,657,700,-3,1043,1037,6,"DL",430,"N706TW","JFK","SFO",369,2586,7,0,2013-11-05 07:00:00
2013,7,28,2039,1900,99,27,2143,164,"DL",2454,"N3751B","JFK","DEN",221,1626,19,0,2013-07-28 19:00:00
2013,5,2,1051,1052,-1,1440,1406,34,"B6",1471,"N564JB","LGA","FLL",196,1076,10,52,2013-05-02 10:00:00
2013,8,18,1817,1825,-8,2122,2147,-25,"AS",7,"N419AS","EWR","SEA",324,2402,18,25,2013-08-18 18:00:00
2013,12,14,1503,1500,3,1742,1730,12,"MQ",3669,"N531MQ","LGA","ATL",132,762,15,0,2013-12-14 15:00:00
2013,1,15,1556,1600,-4,1913,1933,-20,"DL",161,"N987DL","JFK","MIA",160,1089,16,0,2013-01-15 16:00:00
2013,7,5,1000,850,70,1108,1030,38,"AA",313,"N4XGAA","LGA","ORD",102,733,8,50,2013-07-05 08:00:00
2013,12,19,2255,2145,70,2346,2250,56,"EV",4470,"N12924","EWR","ALB",33,143,21,45,2013-12-19 21:00:00
2013,2,28,1106,1100,6,1240,1300,-20,"WN",366,"N460WN","LGA","STL",129,888,11,0,2013-02-28 11:00:00
2013,10,24,1954,2000,-6,2122,2134,-12,"9E",4127,"N8976E","JFK","IAD",46,228,20,0,2013-10-24 20:00:00
2013,1,3,1604,1548,16,1855,1830,25,"DL",95,"N3748Y","JFK","ATL",129,760,15,48,2013-01-03 15:00:00
2013,6,8,1200,1200,0,1354,1350,4,"EV",4519,"N11194","EWR","AVL",97,583,12,0,2013-06-08 12:00:00
2013,3,31,1453,1454,-1,1603,1559,4,"EV",4372,"N13964","EWR","DCA",43,199,14,54,2013-03-31 14:00:00
2013,3,1,726,730,-4,1007,1040,-33,"AA",2083,"N4YNAA","EWR","DFW",187,1372,7,30,2013-03-01 07:00:00
2013,5,19,927,929,-2,1148,1208,-20,"UA",696,"N585UA","EWR","LAS",284,2227,9,29,2013-05-19 09:00:00
2013,12,16,851,900,-9,1008,1030,-22,"EV",5220,"N752EV","LGA","ROC",51,254,9,0,2013-12-16 09:00:00
2013,5,30,729,730,-1,1115,1128,-13,"B6",215,"N597JB","EWR","SJU",199,1608,7,30,2013-05-30 07:00:00
2013,1,13,809,815,-6,1038,1118,-40,"DL",1429,"N3738B","JFK","LAS",304,2248,8,15,2013-01-13 08:00:00
2013,3,13,1930,1930,0,2107,2115,-8,"EV",4126,"N19966","LGA","CLE",66,419,19,30,2013-03-13 19:00:00
2013,5,16,640,646,-6,929,951,-22,"UA",207,"N456UA","EWR","PBI",134,1023,6,46,2013-05-16 06:00:00
2013,11,2,1029,1030,-1,1338,1355,-17,"VX",187,"N621VA","EWR","SFO",347,2565,10,30,2013-11-02 10:00:00
2013,12,27,1419,1430,-11,1553,1626,-33,"EV",4159,"N11536","LGA","CLE",72,419,14,30,2013-12-27 14:00:00
2013,5,25,959,1009,-10,1115,1135,-20,"EV",5736,"N829AS","LGA","IAD",46,229,10,9,2013-05-25 10:00:00
2013,6,10,2048,2100,-12,2153,2210,-17,"US",2144,"N945UW","LGA","BOS",32,184,21,0,2013-06-10 21:00:00
2013,1,3,1321,1115,126,1450,1257,113,"EV",5273,"N612QX","LGA","PIT",66,335,11,15,2013-01-03 11:00:00
2013,6,27,559,600,-1,715,716,-1,"EV",3806,"N13964","EWR","IAD",39,212,6,0,2013-06-27 06:00:00
2013,6,7,621,630,-9,826,820,6,"MQ",4599,"N531MQ","LGA","MSP",161,1020,6,30,2013-06-07 06:00:00
2013,4,1,708,715,-7,1027,1045,-18,"AA",443,"N5CRAA","JFK","MIA",160,1089,7,15,2013-04-01 07:00:00
2013,4,30,916,920,-4,1219,1225,-6,"AA",1739,"N201AA","EWR","DFW",187,1372,9,20,2013-04-30 09:00:00
2013,8,29,2053,2100,-7,2225,2210,15,"US",2164,"N963UW","LGA","BOS",35,184,21,0,2013-08-29 21:00:00
2013,8,27,1626,1636,-10,1751,1814,-23,"EV",4702,"N12967","EWR","GSO",66,445,16,36,2013-08-27 16:00:00
2013,4,4,1605,1557,8,1705,1720,-15,"UA",1116,"N76254","EWR","BOS",40,200,15,57,2013-04-04 15:00:00
2013,2,17,1544,1444,60,1822,1734,48,"UA",815,"N529UA","EWR","MCO",126,937,14,44,2013-02-17 14:00:00
2013,9,2,715,720,-5,952,1025,-33,"AS",15,"N403AS","EWR","SEA",322,2402,7,20,2013-09-02 07:00:00
2013,7,19,1408,1359,9,1702,1650,12,"UA",1686,"N33262","EWR","LAX",309,2454,13,59,2013-07-19 13:00:00
2013,8,31,850,855,-5,1019,1025,-6,"UA",798,"N468UA","EWR","ORD",98,719,8,55,2013-08-31 08:00:00
2013,3,17,2221,2101,80,108,2359,69,"UA",794,"N573UA","EWR","FLL",151,1065,21,1,2013-03-17 21:00:00
2013,8,15,956,1000,-4,1117,1121,-4,"US",2175,"N742PS","LGA","DCA",42,214,10,0,2013-08-15 10:00:00
2013,1,26,1534,1520,14,1810,1810,0,"UA",501,"N521UA","EWR","MCO",137,937,15,20,2013-01-26 15:00:00
2013,5,12,600,610,-10,904,906,-2,"B6",315,"N784JB","JFK","FLL",160,1069,6,10,2013-05-12 06:00:00
2013,2,11,812,817,-5,1050,1058,-8,"DL",914,"N356NW","LGA","DEN",244,1620,8,17,2013-02-11 08:00:00
2013,7,25,1432,1435,-3,1551,1600,-9,"9E",3969,"N8580A","JFK","BWI",36,184,14,35,2013-07-25 14:00:00
2013,10,26,1348,1359,-11,1444,1511,-27,"B6",118,"N193JB","JFK","BOS",36,187,13,59,2013-10-26 13:00:00
2013,12,12,1155,1200,-5,1457,1526,-29,"UA",766,"N597UA","JFK","SFO",339,2586,12,0,2013-12-12 12:00:00
2013,12,19,736,724,12,1019,1024,-5,"UA",608,"N812UA","EWR","TPA",144,997,7,24,2013-12-19 07:00:00
2013,9,17,654,700,-6,759,806,-7,"US",2136,"N953UW","LGA","BOS",36,184,7,0,2013-09-17 07:00:00
2013,7,17,1100,1100,0,1231,1230,1,"WN",3297,"N258WN","LGA","BNA",105,764,11,0,2013-07-17 11:00:00
2013,1,29,725,730,-5,942,1004,-22,"DL",807,"N327NB","EWR","ATL",114,746,7,30,2013-01-29 07:00:00
2013,10,20,1201,1206,-5,1403,1415,-12,"EV",4567,"N16149","EWR","MCI",166,1092,12,6,2013-10-20 12:00:00
2013,9,10,1523,1527,-4,1647,1701,-14,"UA",667,"N430UA","EWR","CLE",63,404,15,27,2013-09-10 15:00:00
2013,10,19,1558,1545,13,1932,1942,-10,"DL",4,"N3747D","JFK","SJU",188,1598,15,45,2013-10-19 15:00:00
2013,11,9,1828,1825,3,2048,2100,-12,"DL",87,"N3767","JFK","ATL",115,760,18,25,2013-11-09 18:00:00
2013,6,10,1759,1700,59,2018,1938,40,"DL",1499,"N374NW","LGA","ATL",108,762,17,0,2013-06-10 17:00:00
2013,5,21,1709,1710,-1,1833,1915,-42,"AA",1351,"N3KEAA","JFK","ORD",118,740,17,10,2013-05-21 17:00:00
2013,11,7,1827,1725,62,2145,2040,65,"VX",169,"N642VA","EWR","LAX",345,2454,17,25,2013-11-07 17:00:00
2013,9,6,1249,1259,-10,1428,1507,-39,"EV",5207,"N712EV","LGA","CLT",80,544,12,59,2013-09-06 12:00:00
2013,5,28,1525,1530,-5,1805,1831,-26,"DL",1935,"N368NW","LGA","TPA",136,1010,15,30,2013-05-28 15:00:00
2013,11,19,1619,1627,-8,1828,1846,-18,"EV",4294,"N15973","EWR","SAV",107,708,16,27,2013-11-19 16:00:00
2013,6,24,652,655,-3,926,930,-4,"AA",711,"N3EVAA","LGA","DFW",186,1389,6,55,2013-06-24 06:00:00
2013,8,4,2156,2155,1,2248,2314,-26,"EV",4625,"N14974","EWR","BWI",33,169,21,55,2013-08-04 21:00:00
2013,3,29,604,610,-6,836,855,-19,"UA",511,"N524UA","EWR","LAS",304,2227,6,10,2013-03-29 06:00:00
2013,1,4,834,835,-1,1059,1102,-3,"F9",835,"N214FR","LGA","DEN",220,1620,8,35,2013-01-04 08:00:00
2013,4,20,906,910,-4,1211,1215,-4,"AA",1739,"N4YLAA","EWR","DFW",211,1372,9,10,2013-04-20 09:00:00
2013,5,8,2136,1855,161,44,2220,144,"VX",169,"N522VA","EWR","LAX",321,2454,18,55,2013-05-08 18:00:00
2013,8,26,1555,1545,10,1945,2005,-20,"DL",4,"N390DA","JFK","SJU",193,1598,15,45,2013-08-26 15:00:00
2013,12,24,1154,1200,-6,1311,1315,-4,"MQ",3386,"N806MQ","JFK","DCA",48,213,12,0,2013-12-24 12:00:00
2013,1,27,1439,1440,-1,1656,1656,0,"EV",4181,"N11119","EWR","MCI",178,1092,14,40,2013-01-27 14:00:00
2013,5,16,1923,1747,96,2032,1900,92,"EV",3840,"N16919","EWR","DCA",38,199,17,47,2013-05-16 17:00:00
2013,12,4,807,815,-8,1047,1035,12,"9E",2921,"N924XJ","JFK","MSP",183,1029,8,15,2013-12-04 08:00:00
2013,3,7,1536,1529,7,1835,1841,-6,"UA",1200,"N37277","EWR","SAN",334,2425,15,29,2013-03-07 15:00:00
2013,12,13,557,605,-8,814,814,0,"DL",1919,"N981DL","LGA","MSP",170,1020,6,5,2013-12-13 06:00:00
2013,9,26,956,1000,-4,1143,1130,13,"EV",5736,"N827AS","LGA","IAD",48,229,10,0,2013-09-26 10:00:00
2013,8,12,1049,1055,-6,1352,1411,-19,"DL",1903,"N331NB","LGA","SRQ",148,1047,10,55,2013-08-12 10:00:00
2013,3,27,812,735,37,957,918,39,"EV",3809,"N17560","EWR","GSO",68,445,7,35,2013-03-27 07:00:00
2013,6,17,2139,2050,49,48,2352,56,"UA",205,"N423UA","EWR","AUS",208,1504,20,50,2013-06-17 20:00:00
2013,1,23,945,950,-5,1105,1104,1,"B6",600,"N197JB","JFK","PWM",50,273,9,50,2013-01-23 09:00:00
2013,4,2,1530,1530,0,1905,1922,-17,"DL",1565,"N718TW","JFK","SFO",350,2586,15,30,2013-04-02 15:00:00
2013,4,29,655,700,-5,911,945,-34,"AA",1949,"N3HYAA","JFK","LAS",298,2248,7,0,2013-04-29 07:00:00
2013,10,23,1854,1900,-6,2131,2117,14,"9E",3445,"N932XJ","LGA","DSM",152,1031,19,0,2013-10-23 19:00:00
2013,4,10,1223,1229,-6,1507,1515,-8,"B6",991,"N239JB","JFK","PBI",147,1028,12,29,2013-04-10 12:00:00
2013,5,5,558,600,-2,806,827,-21,"DL",461,"N374NW","LGA","ATL",110,762,6,0,2013-05-05 06:00:00
2013,11,12,1713,1710,3,1946,1911,35,"B6",1119,"N346JB","JFK","CLT",117,541,17,10,2013-11-12 17:00:00
2013,10,25,657,659,-2,1012,1007,5,"UA",1299,"N37413","EWR","RSW",166,1068,6,59,2013-10-25 06:00:00
2013,2,26,2012,2000,12,2154,2152,2,"9E",3329,"N922XJ","JFK","PIT",70,340,20,0,2013-02-26 20:00:00
2013,12,21,824,809,15,1216,1114,62,"B6",901,"N807JB","JFK","FLL",164,1069,8,9,2013-12-21 08:00:00
2013,12,2,951,955,-4,1207,1230,-23,"MQ",3644,"N510MQ","LGA","ATL",110,762,9,55,2013-12-02 09:00:00
2013,7,1,1843,1800,43,2003,1915,48,"US",2185,"N746UW","LGA","DCA",63,214,18,0,2013-07-01 18:00:00
2013,9,23,1008,1015,-7,1117,1139,-22,"EV",4187,"N10156","EWR","BNA",105,748,10,15,2013-09-23 10:00:00
2013,8,20,1925,1830,55,2106,1955,71,"MQ",3486,"N721MQ","LGA","BNA",113,764,18,30,2013-08-20 18:00:00
2013,4,1,555,600,-5,707,733,-26,"UA",997,"N481UA","LGA","ORD",119,733,6,0,2013-04-01 06:00:00
2013,7,8,1056,1000,56,1348,1307,41,"UA",642,"N518UA","JFK","SFO",327,2586,10,0,2013-07-08 10:00:00
2013,9,11,1656,1700,-4,1951,1955,-4,"AA",211,"N3FAAA","JFK","IAH",183,1417,17,0,2013-09-11 17:00:00
2013,11,30,1619,1621,-2,1823,1838,-15,"EV",5601,"N754EV","LGA","CLT",90,544,16,21,2013-11-30 16:00:00
2013,8,6,1952,1955,-3,2107,2116,-9,"EV",4969,"N759EV","LGA","MHT",35,195,19,55,2013-08-06 19:00:00
2013,2,20,905,910,-5,1105,1053,12,"B6",885,"N228JB","JFK","RDU",78,427,9,10,2013-02-20 09:00:00
2013,11,8,2010,2000,10,2244,2239,5,"DL",1147,"N919DL","LGA","ATL",112,762,20,0,2013-11-08 20:00:00
2013,8,8,2243,2059,104,35,2249,106,"EV",4672,"N11106","EWR","STL",126,872,20,59,2013-08-08 20:00:00
2013,12,18,2140,2111,29,2358,2303,55,"EV",4700,"N13968","EWR","CLT",88,529,21,11,2013-12-18 21:00:00
2013,11,7,1924,1900,24,2156,2124,32,"9E",3992,"N8733G","LGA","GSP",107,610,19,0,2013-11-07 19:00:00
2013,6,11,1032,1033,-1,1150,1209,-19,"EV",4662,"N11199","EWR","RDU",62,416,10,33,2013-06-11 10:00:00
2013,9,18,2028,2035,-7,2127,2211,-44,"9E",3395,"N931XJ","JFK","DCA",38,213,20,35,2013-09-18 20:00:00
2013,4,12,1527,1530,-3,1814,1803,11,"9E",3579,"N8908D","JFK","IND",110,665,15,30,2013-04-12 15:00:00
2013,6,10,1938,1920,18,2053,2047,6,"UA",1703,"N73299","EWR","BOS",36,200,19,20,2013-06-10 19:00:00
2013,8,19,1658,1659,-1,1912,1919,-7,"DL",2042,"N315US","EWR","ATL",112,746,16,59,2013-08-19 16:00:00
2013,8,26,903,909,-6,1100,1122,-22,"EV",4952,"N730EV","LGA","CLT",78,544,9,9,2013-08-26 09:00:00
2013,9,30,1016,1000,16,1248,1306,-18,"UA",1735,"N17244","EWR","LAX",312,2454,10,0,2013-09-30 10:00:00
2013,8,8,1827,1659,88,2158,1919,159,"DL",2042,"N301NB","EWR","ATL",100,746,16,59,2013-08-08 16:00:00
2013,9,6,2002,2005,-3,2214,2255,-41,"UA",1022,"N76265","EWR","IAH",166,1400,20,5,2013-09-06 20:00:00
2013,9,19,1658,1615,43,1932,1845,47,"MQ",3357,"N508MQ","LGA","ATL",102,762,16,15,2013-09-19 16:00:00
2013,8,27,2027,2029,-2,2211,2225,-14,"EV",4368,"N12967","EWR","DAY",79,533,20,29,2013-08-27 20:00:00
2013,12,9,1739,1740,-1,2020,1956,24,"EV",4091,"N16999","EWR","IND",125,645,17,40,2013-12-09 17:00:00
2013,3,30,1832,1829,3,2028,2035,-7,"US",373,"N551UW","JFK","CLT",77,541,18,29,2013-03-30 18:00:00
2013,4,3,1832,1829,3,2116,2127,-11,"UA",1722,"N29129","EWR","IAH",189,1400,18,29,2013-04-03 18:00:00
2013,6,20,1052,1100,-8,1153,1213,-20,"US",2171,"N721UW","LGA","DCA",43,214,11,0,2013-06-20 11:00:00
2013,1,5,1254,1259,-5,1440,1502,-22,"US",1437,"N186US","LGA","CLT",89,544,12,59,2013-01-05 12:00:00
2013,3,10,41,2100,221,230,2257,213,"EV",4368,"N14116","EWR","DAY",82,533,21,0,2013-03-10 21:00:00
2013,4,28,555,600,-5,835,850,-15,"AA",707,"N3FAAA","LGA","DFW",196,1389,6,0,2013-04-28 06:00:00
2013,6,11,2043,2030,13,2153,2155,-2,"WN",1271,"N953WN","EWR","MDW",102,711,20,30,2013-06-11 20:00:00
2013,4,19,853,855,-2,1217,1143,34,"UA",1210,"N24633","LGA","IAH",220,1416,8,55,2013-04-19 08:00:00
2013,9,28,832,840,-8,939,1005,-26,"EV",5813,"N14907","EWR","RIC",50,277,8,40,2013-09-28 08:00:00
2013,5,19,1711,1705,6,1907,1906,1,"US",894,"N564UW","LGA","CLT",80,544,17,5,2013-05-19 17:00:00
2013,3,10,649,700,-11,1004,1044,-40,"DL",1865,"N721TW","JFK","SFO",331,2586,7,0,2013-03-10 07:00:00
2013,12,31,1304,1300,4,1426,1421,5,"EV",5797,"N12135","EWR","RIC",51,277,13,0,2013-12-31 13:00:00
2013,5,3,635,635,0,921,951,-30,"UA",1299,"N78448","EWR","RSW",151,1068,6,35,2013-05-03 06:00:00
2013,3,9,1257,1259,-2,1450,1507,-17,"EV",3853,"N16571","EWR","GRR",98,605,12,59,2013-03-09 12:00:00
2013,5,14,1450,1455,-5,1726,1801,-35,"B6",377,"N613JB","LGA","FLL",139,1076,14,55,2013-05-14 14:00:00
2013,5,1,1342,1342,0,1459,1449,10,"EV",3832,"N14972","EWR","PWM",49,284,13,42,2013-05-01 13:00:00
2013,8,18,1915,1900,15,2221,2209,12,"UA",1027,"N37470","EWR","TPA",149,997,19,0,2013-08-18 19:00:00
2013,7,1,1051,1030,21,1340,1345,-5,"VX",187,"N527VA","EWR","SFO",320,2565,10,30,2013-07-01 10:00:00
2013,11,1,1059,1105,-6,1158,1215,-17,"MQ",3230,"N531MQ","JFK","DCA",46,213,11,5,2013-11-01 11:00:00
2013,7,4,2145,2135,10,39,30,9,"B6",1201,"N521JB","JFK","FLL",140,1069,21,35,2013-07-04 21:00:00
2013,5,5,1818,1820,-2,1939,2003,-24,"UA",1687,"N35260","EWR","ORD",106,719,18,20,2013-05-05 18:00:00
2013,1,26,1749,1755,-6,2020,2053,-33,"B6",391,"N503JB","LGA","MCO",134,950,17,55,2013-01-26 17:00:00
2013,1,18,854,900,-6,1005,1022,-17,"US",2167,"N746UW","LGA","DCA",48,214,9,0,2013-01-18 09:00:00
2013,1,27,1619,1625,-6,1854,1855,-1,"MQ",4661,"N9EAMQ","LGA","ATL",113,762,16,25,2013-01-27 16:00:00
2013,2,24,1744,1729,15,2045,2046,-1,"DL",1185,"N3767","EWR","SLC",278,1969,17,29,2013-02-24 17:00:00
2013,10,20,1339,1345,-6,1645,1633,12,"B6",581,"N712JB","JFK","HOU",216,1428,13,45,2013-10-20 13:00:00
2013,3,18,2021,1925,56,100,2243,137,"DL",2139,"N961DL","LGA","MIA",157,1096,19,25,2013-03-18 19:00:00
2013,6,17,750,740,10,1118,1055,23,"VX",11,"N849VA","JFK","SFO",363,2586,7,40,2013-06-17 07:00:00
2013,8,7,1129,1135,-6,1333,1341,-8,"DL",2219,"N340NB","LGA","MSP",150,1020,11,35,2013-08-07 11:00:00
2013,11,5,627,635,-8,907,929,-22,"B6",525,"N648JB","JFK","TPA",140,1005,6,35,2013-11-05 06:00:00
2013,3,6,557,602,-5,712,726,-14,"EV",4252,"N14950","EWR","MKE",109,725,6,2,2013-03-06 06:00:00
2013,10,4,813,820,-7,1039,1052,-13,"B6",677,"N579JB","JFK","JAX",114,828,8,20,2013-10-04 08:00:00
2013,3,12,624,631,-7,731,740,-9,"B6",1002,"N649JB","JFK","BOS",46,187,6,31,2013-03-12 06:00:00
2013,8,5,1900,1900,0,2119,2210,-51,"DL",2159,"N3742C","JFK","MCO",115,944,19,0,2013-08-05 19:00:00
2013,4,10,857,858,-1,1155,1159,-4,"UA",701,"N827UA","EWR","PBI",149,1023,8,58,2013-04-10 08:00:00
2013,3,17,1753,1753,0,2052,2044,8,"B6",527,"N523JB","EWR","MCO",140,937,17,53,2013-03-17 17:00:00
2013,3,15,1110,1100,10,1346,1410,-24,"AA",739,"N3EDAA","LGA","DFW",189,1389,11,0,2013-03-15 11:00:00
2013,6,3,1334,1259,35,1559,1457,62,"US",1459,"N566UW","LGA","CLT",99,544,12,59,2013-06-03 12:00:00
2013,11,9,1023,1030,-7,1307,1325,-18,"AA",19,"N336AA","JFK","LAX",323,2475,10,30,2013-11-09 10:00:00
2013,7,20,639,645,-6,832,845,-13,"B6",675,"N203JB","JFK","MSY",152,1182,6,45,2013-07-20 06:00:00
2013,4,21,1524,1455,29,1802,1805,-3,"AA",759,"N3GSAA","LGA","DFW",201,1389,14,55,2013-04-21 14:00:00
2013,12,2,1656,1700,-4,1821,1819,2,"US",2189,"N758US","LGA","DCA",44,214,17,0,2013-12-02 17:00:00
2013,8,15,624,627,-3,854,905,-11,"UA",1144,"N39297","EWR","MCO",129,937,6,27,2013-08-15 06:00:00
2013,11,26,2230,2159,31,2337,2307,30,"9E",3525,"N927XJ","LGA","SYR",38,198,21,59,2013-11-26 21:00:00
2013,2,5,2244,2135,69,144,35,69,"B6",11,"N552JB","JFK","FLL",157,1069,21,35,2013-02-05 21:00:00
2013,6,3,1410,1415,-5,1604,1555,9,"AA",337,"N4YRAA","LGA","ORD",116,733,14,15,2013-06-03 14:00:00
2013,3,8,607,615,-8,812,723,49,"B6",380,"N265JB","EWR","BOS",52,200,6,15,2013-03-08 06:00:00
2013,11,10,2222,2100,82,2343,2235,68,"MQ",3317,"N1EAMQ","LGA","RDU",62,431,21,0,2013-11-10 21:00:00
2013,11,4,1236,1239,-3,1500,1510,-10,"EV",4141,"N16149","EWR","ATL",111,746,12,39,2013-11-04 12:00:00
2013,12,19,1055,1040,15,1217,1159,18,"B6",2602,"N239JB","JFK","BUF",59,301,10,40,2013-12-19 10:00:00
2013,8,29,1017,939,38,1213,1208,5,"EV",4140,"N16981","EWR","ATL",100,746,9,39,2013-08-29 09:00:00
2013,1,19,1754,1800,-6,1901,1938,-37,"EV",4962,"N759EV","LGA","BUF",49,292,18,0,2013-01-19 18:00:00
2013,11,19,1919,1930,-11,2050,2049,1,"EV",5769,"N877AS","LGA","IAD",54,229,19,30,2013-11-19 19:00:00
2013,1,8,1006,959,7,1230,1248,-18,"B6",197,"N706JB","JFK","LAS",309,2248,9,59,2013-01-08 09:00:00
2013,8,1,558,600,-2,812,815,-3,"FL",345,"N330AT","LGA","ATL",109,762,6,0,2013-08-01 06:00:00
2013,6,21,1455,1500,-5,1643,1700,-17,"EV",4572,"N16963","EWR","GSP",87,594,15,0,2013-06-21 15:00:00
2013,10,27,923,930,-7,1026,1047,-21,"US",1761,"N946UW","LGA","PHL",41,96,9,30,2013-10-27 09:00:00
2013,2,10,1527,1510,17,1808,1801,7,"UA",750,"N592UA","EWR","MCO",126,937,15,10,2013-02-10 15:00:00
2013,6,24,2300,1900,240,5,2012,233,"US",2140,"N947UW","LGA","BOS",41,184,19,0,2013-06-24 19:00:00
2013,2,3,1606,1605,1,1742,1754,-12,"9E",3459,"N901XJ","JFK","BNA",114,765,16,5,2013-02-03 16:00:00
2013,1,22,1248,1200,48,1523,1430,53,"MQ",4658,"N506MQ","LGA","ATL",123,762,12,0,2013-01-22 12:00:00
2013,8,20,1632,1635,-3,1850,1938,-48,"B6",89,"N641JB","JFK","SAN",298,2446,16,35,2013-08-20 16:00:00
2013,3,21,858,900,-2,1232,1216,16,"DL",874,"N349NB","LGA","MIA",162,1096,9,0,2013-03-21 09:00:00
2013,10,5,752,800,-8,1033,1115,-42,"DL",2431,"N905DL","JFK","MIA",140,1089,8,0,2013-10-05 08:00:00
2013,5,14,1558,1600,-2,1923,1951,-28,"DL",2065,"N711ZX","JFK","SFO",337,2586,16,0,2013-05-14 16:00:00
2013,10,5,2119,2137,-18,2353,27,-34,"B6",1371,"N659JB","LGA","FLL",135,1076,21,37,2013-10-05 21:00:00
2013,2,14,2009,2000,9,2250,2243,7,"DL",1147,"N627DL","LGA","ATL",118,762,20,0,2013-02-14 20:00:00
2013,6,22,1940,1930,10,2242,2238,4,"DL",1854,"N357NW","LGA","FLL",154,1076,19,30,2013-06-22 19:00:00
2013,10,9,1620,1625,-5,1738,1750,-12,"MQ",3622,"N8EGMQ","LGA","BNA",98,764,16,25,2013-10-09 16:00:00
2013,1,29,1515,1520,-5,1810,1842,-32,"DL",2115,"N328NW","LGA","MIA",140,1096,15,20,2013-01-29 15:00:00
2013,5,16,1451,1459,-8,1622,1635,-13,"9E",4105,"N819AY","JFK","IAD",49,228,14,59,2013-05-16 14:00:00
2013,2,5,749,759,-10,1015,1011,4,"US",1733,"N180US","LGA","CLT",90,544,7,59,2013-02-05 07:00:00
2013,10,31,1647,1655,-8,1830,1845,-15,"AA",2223,"N4YGAA","LGA","STL",145,888,16,55,2013-10-31 16:00:00
2013,5,28,1627,1600,27,1947,1915,32,"DL",1461,"N702TW","JFK","LAX",326,2475,16,0,2013-05-28 16:00:00
2013,2,24,10,2142,148,120,2249,151,"EV",4390,"N11551","EWR","PWM",47,284,21,42,2013-02-24 21:00:00
2013,11,28,1543,1545,-2,1716,1740,-24,"WN",303,"N640SW","EWR","STL",140,872,15,45,2013-11-28 15:00:00
2013,10,23,1756,1805,-9,1954,1950,4,"AA",353,"N508AA","LGA","ORD",112,733,18,5,2013-10-23 18:00:00
2013,9,20,1720,1720,0,2023,2030,-7,"AA",291,"N3FJAA","JFK","AUS",220,1521,17,20,2013-09-20 17:00:00
2013,6,19,1452,1450,2,1700,1652,8,"US",1113,"N154UW","LGA","CLT",86,544,14,50,2013-06-19 14:00:00
2013,5,7,810,815,-5,1125,1122,3,"DL",269,"N960DL","JFK","MIA",159,1089,8,15,2013-05-07 08:00:00
